"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"in-19c69a82c8152e11","indeed","https://www.indeed.com/viewjob?jk=19c69a82c8152e11","http://www.indeed.com/job/dental-office-receptionistinsurance-coordinator-19c69a82c8152e11","Dental Office Receptionist/Insurance coordinator","Plainview dental","Brooklyn, NY, US","2025-11-01","fulltime","direct_data","hourly",21.0,24.0,"USD",False,"","","","","**Now Hiring: EXPERIENCED Dental Front Desk \\& Insurance Coordinator**

We are seeking a knowledgeable dental front desk professional with strong insurance expertise to join our growing practice.

**Key Responsibilities:**

* Greet and assist patients with a friendly, professional attitude
* Verify insurance benefits and obtain accurate breakdowns
* Present treatment plans and calculate copays confidently
* Manage scheduling, recalls, and confirmations
* Submit and follow up on claims \\& pre\\-authorizations

**Requirements:**

**\\* MUST BE EXPERIENCED IN DENTAL OFFICE**

* Previous dental front desk \\& insurance experience required
* Strong understanding of PPO dental plans \\& terminology
* DENTRIX KNOWLEDGE IS A PLUS

If you take pride in helping patients, enjoy working in a modern practice, and are looking to grow with a supportive team — we’d love to meet you! Apply today.

Job Type: Full\\-time

Pay: $21\\.00 \\- $24\\.00 per hour

Expected hours: 40 per week

Benefits:

* Paid time off

Work Location: In person","","https://www.indeed.com/cmp/Plainview-Dental-1","","","","","","","","","","","",""
"in-d83d9d745881a394","indeed","https://www.indeed.com/viewjob?jk=d83d9d745881a394","http://www.indeed.com/job/cna-certified-nursing-assistant-urgent-hire-d83d9d745881a394","CNA - Certified Nursing Assistant (Urgent hire)","Easy Living Assistance","Westland, MI, US","2025-11-01","parttime, internship","direct_data","hourly",17.0,18.0,"USD",False,"","","","","Easy living Assistance is looking for an experienced CNA staff to join our growing team.

Responsibilities:

· Provide professional and caring service to every client.

· Maintain records of patient care, condition, progress, or problems to report, and discuss observations with supervisor or case manager.

· Assist clients with all ADLs. with getting in and out of bed, baths, wheelchairs, or automobiles.

· Provide bedside or personal care, such as personal hygiene, getting dressed and undressed, grooming, and other assistance.

. Medication management

· Care for clients by changing bed linens, helping with laundry, and cleaning.

· Respond to client issues and concerns regarding their care.

· Transport clients to and from the dining room for meal services.

· Apply preparations or treatments, such as liniment, alcohol rubs, etc.

· Entertain, converse with, or read aloud to clients to keep them mentally healthy and alert.  
. Monitor and assess residents' behavioral health and well\\-being  
. Maintain accurate documentation and records of patient assessments and care

Experience:

\\- CNA license and at least 3 years of previous experience in senior care/ home care  
\\- Familiarity with medical terminology and patient assessment techniques  
\\- Ability to provide quality patient care in a residential setting  
\\- Proficiency in taking vital signs and monitoring patient conditions  
\\- Understanding of managed care systems and processes

\\- Medication management, must have a knowledge and experience working with QuickMar or similar software  
\\- Experience working in an ER or hospital setting is a plus

As a CNA care team member you will play a crucial role in ensuring the well\\-being of our residents. Your expertise in senior care facility, and patient care will be essential in providing high\\-quality services. If you are passionate about making a difference in the lives of others, we encourage you to apply.

Please note that this position requires strong organizational skills, excellent communication abilities, and the ability to work collaboratively with a diverse team. Additionally, candidates must have a valid driver's license and be able to pass a background check.

We offer competitive compensation packages, including benefits such as retirement plans and life insurance. Join our team today and contribute to creating a safe and supportive environment for our residents.

Job Types: Part\\-time, Internship

Base Pay: $17\\.00 \\- $18\\.00 per hour

Benefits:

* 401(k)
* 401(k) matching
* Flexible schedule
* Paid training

Work Location: In person","","https://www.indeed.com/cmp/Easy-Living-Assistance","","http://ezlivingservices.com/","41000 Woodward Ave # E350 Bloomfield Hills, MI 48304","11 to 50","","","","","","","",""
"in-41f9088bd169a016","indeed","https://www.indeed.com/viewjob?jk=41f9088bd169a016","http://www.indeed.com/job/certified-coder-41f9088bd169a016","Certified Coder","Campbell Health Solutions","Tinley Park, IL, US","2025-11-01","fulltime","direct_data","hourly",24.0,28.0,"USD",True,"","","","","**Job Overview**  
We are seeking a detail\\-oriented and highly skilled Family Medicine Certified Coder to join our healthcare team. The ideal candidate will possess a thorough understanding of medical coding practices, CPT (Current Procedural Terminology) coding, and ICD (International Classification of Diseases) coding systems such as ICD\\-10\\. As a Certified Coder, you will be responsible for reviewing the accuracy of medical records into standardized codes to facilitate precise billing, reimbursement, and data analysis. Your expertise will ensure compliance with healthcare regulations and contribute to the efficient operation of our medical billing processes. This position offers an engaging opportunity for professionals committed to accuracy, compliance, and improving healthcare documentation.

Please note this is an onsite position. Requests for REMOTE work will not be taken into consideration.

**Responsibilities**

* Review and analyze medical records to assign appropriate diagnostic and procedural codes using ICD\\-10 and CPT systems.
* Ensure all coding is accurate, complete, and compliant with current regulatory guidelines and payer requirements.
* Collaborate with medical billers and collectors to facilitate seamless billing processes and resolve discrepancies promptly.
* Maintain detailed documentation of coding activities within Electronic Medical Record (EMR) or Electronic Health Record (EHR) systems.
* Stay updated on changes in coding standards, healthcare regulations, and insurance policies affecting medical coding practices.
* Assist in auditing medical records for accuracy and completeness to support proper reimbursement and legal documentation.
* Support the training of new staff members on coding protocols and documentation standards as needed.
* Contribute to the improvement of clinical documentation by providing feedback on record completeness and accuracy.
* Participate in ongoing education to enhance knowledge of medical terminology, coding updates, and billing procedures.

**Experience**

* Proven experience in medical coding within a healthcare setting, specifically Family Medicine.
* Strong understanding of medical terminology, anatomy, physiology, and healthcare documentation standards.
* Experience working with EMR or EHR systems for accurate data entry and record management.
* Knowledge of medical billing processes and procedures related to insurance claims submission and collections.
* Demonstrated ability to interpret complex medical records accurately while adhering to compliance standards.
* Prior experience in a medical office environment or healthcare facility is mandatory.
* Certification as a Certified Professional Coder (CPC), Certified Coding Specialist (CCS), or equivalent credential is required. Join our dedicated team as we uphold excellence in healthcare documentation through precise coding practices that support quality patient care and operational efficiency!

Job Type: Full\\-time

Pay: $24\\.00 \\- $28\\.00 per hour

Expected hours: 40 per week

Benefits:

* 401(k)
* Dental insurance
* Health insurance
* Paid time off

Work Location: In person","","https://www.indeed.com/cmp/Campbell-Health-Solutions-2","","","","","","","","","","","",""
"in-8d74087c8279cc3f","indeed","https://www.indeed.com/viewjob?jk=8d74087c8279cc3f","http://www.indeed.com/job/wellness-manager-rn-lpn-8d74087c8279cc3f","Wellness Manager RN/ LPN","Easy Living Assistance","Westland, MI, US","2025-11-01","parttime, fulltime","direct_data","hourly",25.0,35.0,"USD",False,"","","","","Easy Living Assistance is hiring for a Wellness Manager. The Wellness Manager RN/LPN is responsible for the planning, organization, direction, supervision and evaluation of all the nursing services provided in the facility. Ensures nursing department compliance with federal, state, and local regulations, implementation of company nursing core programs, orientation and training of nursing services personnel, and budget management.

**Wellness Manager RN/ LPN Duties and Responsibilities:**

* Manages the nursing staff, scheduling breaks, reassigning employees from one area to another area as facility needs dictate, writing performance reviews, and enforcing policies with responsibility to issue Coaching and Corrective Action, as needed.
* Responsible for recruitment, training, clinical orientation, supervision, scheduling, timecards, and personnel issues in the nursing department.
* Participates with the Medical Consultants and the Administrator in the selection of all potential new admissions to the facility and assess items needed in the facility to meet the new resident’s needs, admission, retention, and discharge of residents.
* Completes rounds of the facility at least daily to ensure compliance with all policies, procedures, and regulations.
* Collaborates with the Administrator in the planning of staff development programs that will enhance staff knowledge in providing quality resident care.
* Ensures each resident’s/patient’s RAI/IPOC process is carried out on a timely basis.
* Ensures the maintenance of licensure status for all nursing employees.
* Works with regional personnel to continuously improve the quality of resident/patient care.
* Supervises nursing department and assigns work to nursing staff and personal care staff as appropriate, including administration of medication, observation and reporting changes in resident’s conditions.
* Provides instruction and direction in methods and techniques of nursing and resident care.
* Ensures that care, comfort, and well\\-being of the resident are attained in accordance with established policies and procedures and in compliance with individual service plans.
* Assist with the assessments process. Also assists with admissions and discharges.
* Receive verbal orders from physicians including lab work, x\\-rays, etc.
* Verify medication orders with physician upon resident admission or discharge from hospital. Assist with resident health assessments.
* Supervise and assist residents with medications, including insulin injections and blood sugar checks.
* Ensures that resident service plans, charts and treatment schedules are followed by staff.
* Processes admission and discharges of residents.
* Provides information/updates to nursing staff, supervisors, administration, physicians, and other disciplines as appropriate to coordinate continuity of care.
* Conducts medication audits and handles medication errors in a timely manner.
* Assures medications are ordered as per licensed healthcare professional orders in a timely manner.
* Orders treatment supplies, resident care supplies, and nursing station supplies for assigned areas as needed.
* Assists and oversees care instruction during new hire orientation
* Maintains a high degree of safety awareness and infection control practices.
* Follows all state guidelines and regulations and policies with incident reporting.
* Assist as necessary with staffing issues, including finding coverage for call\\-offs.
* Ensures appropriate staffing levels are maintained, assisting in finding coverage and covering shifts, as needed.
* On call 24 hours a day for nursing emergencies. If out of town/not available, will designates a qualified registered nurse to assume such duties. The designee must be approved by the Administrator and appropriate facility personnel notified.
* Assess residents in the hospital to determine appropriateness for return.
* Second in command of the building. Leads and is responsible for the building if the Executive Director is unavailable.
* Performs other duties as directed by the Executive Director.
* Completes competency evaluations for training as required by the state or as assigned by their immediate supervisor, HR Director, or Executive Director.
* Responsible to issue employee discipline (oral and written), as appropriate and in consultation with the Executive Director, as necessary.
* Follow all applicable Federal and State regulations

**Wellness Manager RN/LPN Qualifications and Skills:**

* Proven strong management skills, including delegating responsibility to subordinates, performance management, conflict management, and leading through others.
* Must have good financial and management skills.
* Must be able to adapt to a flexible work schedule and occasional overnight.
* Be able to effectively communicate with a diverse range of audiences and settings: properly handle emotional situations, manage resources to accomplish resident care objectives, assess operational, staffing, and fiscal needs, analyze complex written documents, and work long and irregular hours.
* Ability to read, write, speak, and understand English.
* Demonstrates basic computer knowledge and ability with an aptitude to learn company applications as well as proficiency with Microsoft Office Suite (Excel, Work, Outlook, PowerPoint).

**Wellness Manager with RN/LPN Education and Experience:**

* Current Licensure Nursing Bachelor’s degree (RN) or a Licensed Practical Nurse (LPN)
* Current CPR and First Aid Certification
* Valid Michigan Driver License
* from an accredited School of Nursing, BSN preferred.
* Current LPN/ RN license with the state required.
* Previous assisted living management experience of at least three years.

**Physical Requirements:**

* Walking, reaching, bending, lifting, extended sitting, grasping, fine hand coordination, pushing and pulling, ability to distinguish smells and temperatures, all with or without the aid of mechanical devices is required.
* Limited potential for exposure to environmental hazards. Understanding and adherence to company safety standards and protocols required.
* Meet all health requirements as needed.

**Benefits:**

* 401(k)
* Supplement Medical insurance
* Life Insurance
* Paid Time Off

Easy Living Assistance is an Equal Opportunity Employers and do not discriminate based on any protected right such as race, color, nationality, gender, age, disability or any protected applicable right under the National Labor Relations Act.

Job Types: Full\\-time, Part\\-time

Pay: $25\\.00 \\- $35\\.00 per hour

Expected hours: 30 – 40 per week

Benefits:

* 401(k)
* Paid sick time
* Paid time off
* Paid training
* Referral program
* Retirement plan

Work Location: In person","","https://www.indeed.com/cmp/Easy-Living-Assistance","","http://ezlivingservices.com/","41000 Woodward Ave # E350 Bloomfield Hills, MI 48304","11 to 50","","","","","","","",""
"in-257748c98e9c5374","indeed","https://www.indeed.com/viewjob?jk=257748c98e9c5374","http://www.indeed.com/job/rn-bsn-lpn-257748c98e9c5374","RN, BSN, LPN","Dragonfly Medical and Behavioral Health","Johnson City, TN, US","2025-11-01","parttime","direct_data","hourly",30.0,33.0,"USD",False,"","","","","MEDICAL CASE MANAGER:

* CASE MANAGEMENT VISITS
* INTAKE VISITS
* TREATMENT PLANS
* CHART REVIEWS
* TREATMENT PLANS
* MEDICATION MANAGEMENT
* URINE DRUG SCREEN ASSESSMENTS

DAYS/HOURS:

TUESDAY: 2P\\-8:30P

WEDNESDAY: 2P\\-8:30P

WEDNESDAY: 2P\\-8:30P

FRIDAY: 9A\\-12P

SATURDAY: 8A\\-4P

Job Type: Part\\-time

Pay: $30\\.00 \\- $33\\.00 per hour

Benefits:

* Flexible schedule
* Health insurance
* Paid time off

Work Location: In person","","https://www.indeed.com/cmp/Dragonfly-Medical-and-Behavioral-Health","","","","","","","","","","","",""
"in-0436242167809661","indeed","https://www.indeed.com/viewjob?jk=0436242167809661","http://www.indeed.com/job/pediatricians-share-office-space-0436242167809661","Pediatricians to share office space with","Bright Future For The children","Brooklyn, NY, US","2025-11-01","parttime, fulltime","direct_data","yearly",66114.0,79622.0,"USD",False,"","","","","Bright Future for the Children is currently seeking **two pediatricians** to share our office space and join our collaborative team. Each pediatrician will have access to **1,200 square feet of dedicated office space** in a professional, family\\-centered environment. In addition to sharing the office, Bright Future will establish a **mutual referral partnership**—referring children to the pediatricians for medical evaluations and care, while also accepting referrals from them for developmental, behavioral, and therapeutic services. This arrangement is ideal for pediatricians looking to expand their practice in a supportive setting that promotes coordinated care and community engagement for children and families.

Job Types: Full\\-time, Part\\-time

Projected Total Compensation: $66,114\\.95 \\- $79,622\\.30 per year

Expected hours: 30 – 40 per week

Work Location: In person","","https://www.indeed.com/cmp/Bright-Future-For-the-Children","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/7c1fa62dc4d32d68f7423cdc23a1408d","http://www.brightfutureforthechildren.com/","119 Schenectady ave Brooklyn New York 11213","501 to 1,000","$25M to $100M (USD)","Early intervention program.","","","","","",""
"in-63d6c94005ca1f41","indeed","https://www.indeed.com/viewjob?jk=63d6c94005ca1f41","http://www.indeed.com/job/physical-therapist-pt-63d6c94005ca1f41","Physical Therapist (PT)","ReNew Concierge Physical Therapy","Columbus, GA, US","2025-11-01","fulltime","","","","","",False,"","","","","**PT with Purpose**

At Renew Integrative Physical Therapy, we believe that true healing for patients begins with humility, service, and purpose. We are a Christ\\-centered, self\\-pay orthopedic practice committed to honoring God in our work, putting others before ourselves, and restoring people to full wellness. This is more than a job – it’s a calling.

The medical system is broken and as reimbursements go down and the need for wholistic healing increases, there is a great need for a different kind of healing through physical therapy. PTs are already being replaced by A.I., online exercise protocols and other professions such as massage therapy. Only the PTs who invest in themselves and train to approach healing differently will be able to meet the demands of a changing healthcare climate.

We believe we are that industry disrupter that our system needs – not by chasing titles or status, but by becoming excellent in both skill and spirit. We are looking for remarkable individuals with strong character, a heart for service, and a relentless pursuit of growth – not simply years of experience.

If you are ready to grow into the clinician and person you were meant to be, read on.

**Opportunity Highlights**

· **Clinical Mentorship \\& Mastery**  
Train in advanced, cutting\\-edge techniques that go beyond traditional PT school curriculum. With deep mentorship and a focus on integrative healing, our team is elevated into the top 1% of clinicians in the country — both in outcomes and income.

· **Earn While You Learn**  
We believe “high requirements deserve high reward.” That’s why we provide full compensation and benefits even during training, so you can grow without the burden of financial stress.

· **Leadership Development \\& Ownership Pathways**  
We don’t just teach you how to treat – we equip you to lead. You’ll gain business acumen, leadership tools, and even the opportunity to open your own practice within our network, if that’s your calling.

**Who is Renew?**  
Renew Integrative Physical Therapy is a true industry disruptor – not because we chase trends, but because we return to what matters most: outcomes for clients. We put patients before paperwork and purpose above profit. Every decision we make is grounded in honoring God, serving others with compassion, and delivering exceptional outcomes.

We seek to understand the root cause of dysfunction and provide care that brings lasting healing, not just temporary relief. Our model empowers clinicians to spend quality time with patients, apply advanced techniques like Fascial Counterstrain, and solve the complex problems others overlook.

At Renew, excellence isn’t a buzzword — it’s a culture. We attract physical therapists who are hungry for growth, willing to be sharpened, and ready to lead a new standard of care. This is where mission meets mastery. If you're ready to make a difference and rise to your full potential, you're in the right place.

**Do You Have What It Takes to Join Renew?**

* **Full Commitment** – There is no halfway. We serve wholeheartedly.
* **Confidence** – Know what you know. Own what you don’t.
* **Humility** – Be teachable, flexible, and eager to grow.
* **Grit** – This path is not easy, but it’s worth it.

**Next Steps**

Only apply if you resonate with this mission and meet the criteria above. To be considered, please submit your resume and a cover letter that answers the following:

* Where do you see yourself in 5–10 years?
* What values are most important to you in an employer?
* What do you know about Fascial Counterstrain (if anything)?

**A Final Note**

We do not hire resumes – we hire people. We hire people who are bold in faith, humble in heart, relentless in pursuit, and deeply aligned with our mission to bring true healing to the world.

Job Type: Full\\-time

Pay: $85,000\\.00 \\- $95,000\\.00 per month

Benefits:

* 401(k) matching
* Flexible schedule
* Paid time off

Work Location: In person","","https://www.indeed.com/cmp/Renew-Concierge-Physical-Therapy","","","","","","","","","","","",""
"in-6deea0fb69ecb1da","indeed","https://www.indeed.com/viewjob?jk=6deea0fb69ecb1da","http://www.indeed.com/job/peds-homecare-speech-language-pathologist-slp-occupational-therapist-ot-competitive-rates-6deea0fb69ecb1da","Peds Homecare Speech Language Pathologist (SLP) / Occupational Therapist (OT) – *Competitive Rates*","Assist Physical & Occupational Therapy","Brooklyn, NY, US","2025-11-01","contract, perdiem","direct_data","hourly",80.0,90.0,"USD",False,"","","","","Immediate openings for **Occupational Therapists (OTs), Speech\\-Language Pathologists (SLPs), and Physical Therapists (PTs)** to provide **pediatric home\\-based therapy** in **Brooklyn, Staten Island, Bronx, Queens, and Manhattan.**

Join an established, therapist\\-owned and run agency that values **flexibility, support, and competitive pay.**

**Why Join Us?**

✅ **High Rates:** $80–$90 per visit (1099\\)

✅ Treatment sessions are only **30 minutes** long!  
✅ **Flexible Scheduling:** Accept **as many or as few cases** as you’d like  
✅ **No DOE conflict of interest** – great for school\\-based therapists  
✅ **Biweekly pay**—reliable and consistent  
✅ **Friendly staff \\& WhatsApp/text support**  
✅ **New grads welcome!** Training and mentorship provided  
✅ **Bilingual therapists a plus!**

This is a **per diem / contract position** with the potential to grow into **part\\-time or full\\-time** as your caseload increases.

**Responsibilities:**

* Conduct evaluations and ongoing therapy sessions in the patient’s home
* Develop and update individualized treatment plans
* Assess environmental and family factors that affect therapy progress
* Document all sessions in our easy\\-to\\-use **online EMR system**
* Communicate regularly with the office team and fellow therapists

**Requirements:**

* **Current NYS License and Registration** (OT, SLP, or PT)
* **Malpractice Insurance**
* **Valid Driver’s License or reliable transportation**

If you’re looking for **flexibility, autonomy, and great pay** while making a difference in children’s lives, apply **today!**

Job Types: Contract, PRN, Per diem

Pay: $80\\.00 \\- $90\\.00 per hour

Benefits:

* Flexible schedule

Work Location: On the road","","https://www.indeed.com/cmp/Assist-Physical-&-Occupational-Therapy","","","","","","","","","","","",""
"in-c9bd91df86e0b0f7","indeed","https://www.indeed.com/viewjob?jk=c9bd91df86e0b0f7","http://www.indeed.com/job/orthodontic-assistant-needed-willing-train-right-candidate-c9bd91df86e0b0f7","Orthodontic Assistant Needed- Willing to train the right candidate!","Cucalon and Matin Orthodontics","San Francisco, CA, US","2025-11-01","fulltime","","hourly","","","USD",False,"","","","","Cucalon and Matin Orthodontics located in the beautiful San Francisco Area is currently looking to fill a full\\-time Orthodontic Assistant position. Our two orthodontic practices are in Balboa Terrace and Pacific Heights. Position is full\\-time with steady hours. We offer an excellent environment with a fun and friendly staff. Individuals applying must be a hard worker that can work in a faced paced environment. We are also looking for an individual that loves to work with patients and presents a fun and bubbly personality. Prior orthodontic chair\\-side experience preferred but willing to train the right person with the licensing listed below!

**\\*\\*Please no walk\\-ins or phone calls. All resumes must be submitted off this website\\*\\***

**Compensation and benefits include:**

· Competitive pay based on prior orthodontic experience

· Generous monthly health insurance stipend

· Paid holidays and vacation

· Paid sick days

· Monthly bonuses based on production

· 401k

· Parking allowance

**Practice Hours:**

Monday \\- Thursday 8 AM \\- 5 PM

Saturday 8AM \\- 1:30PM (One Saturday per month)

**RDA BASIC REQUIREMENTS:** ( **starting from $25/Hourly pay based on prior experience and licenses)**

**1\\+ year Orthodontic assisting experience preferred but willing to train if you have the RDA license or OA certification**

**Current California RDA license or OA certification is required**

**Current X\\-ray license, Coronal Polishing and CPR certificate required**

**Current Hep B and Covid vaccination required**

**Excellent verbal English speaking skills required**

**Must possess great work ethics, bubbly and outgoing personality, independent, confident, be reliable and trustworthy**

**Have experience in taking photos for pre and post treatment**

**Have reliable transportation or knowledge of the public transportation system within SF**

**Be cheerful and able to have fun, crack jokes, and enlighten the mood with a friendly smile**

**Be able to give your thoughts on marketing suggestions to help promote and build the practice when asked**

**Excellent computer skills, Dolphin knowledge a plus but willing to train**

**Ability to work independently and be a team player**

**Hard working, and enthusiastic about learning**

Job Type: Full\\-time

Pay: From $25\\.00 per hour

Benefits:

* 401(k)
* Dental insurance
* Employee discount
* Free flu shots
* Health insurance
* Paid time off
* Retirement plan

Work Location: In person","","https://www.indeed.com/cmp/Cucalon-and-Matin-Orthodontics","","","","","","","","","","","",""
"in-1aaf3bcb8f01096e","indeed","https://www.indeed.com/viewjob?jk=1aaf3bcb8f01096e","http://www.indeed.com/job/physical-therapist-pt-1aaf3bcb8f01096e","Physical Therapist (PT)","ReNew Concierge Physical Therapy","Auburn, AL, US","2025-11-01","fulltime","","","","","",False,"","","","","**PT with Purpose**

At Renew Integrative Physical Therapy, we believe that true healing for patients begins with humility, service, and purpose. We are a Christ\\-centered, self\\-pay orthopedic practice committed to honoring God in our work, putting others before ourselves, and restoring people to full wellness. This is more than a job – it’s a calling.

The medical system is broken and as reimbursements go down and the need for wholistic healing increases, there is a great need for a different kind of healing through physical therapy. PTs are already being replaced by A.I., online exercise protocols and other professions such as massage therapy. Only the PTs who invest in themselves and train to approach healing differently will be able to meet the demands of a changing healthcare climate.

We believe we are that industry disrupter that our system needs – not by chasing titles or status, but by becoming excellent in both skill and spirit. We are looking for remarkable individuals with strong character, a heart for service, and a relentless pursuit of growth – not simply years of experience.

If you are ready to grow into the clinician and person you were meant to be, read on.

**Opportunity Highlights**

· **Clinical Mentorship \\& Mastery**  
Train in advanced, cutting\\-edge techniques that go beyond traditional PT school curriculum. With deep mentorship and a focus on integrative healing, our team is elevated into the top 1% of clinicians in the country — both in outcomes and income.

· **Earn While You Learn**  
We believe “high requirements deserve high reward.” That’s why we provide full compensation and benefits even during training, so you can grow without the burden of financial stress.

· **Leadership Development \\& Ownership Pathways**  
We don’t just teach you how to treat – we equip you to lead. You’ll gain business acumen, leadership tools, and even the opportunity to open your own practice within our network, if that’s your calling.

**Who is Renew?**  
Renew Integrative Physical Therapy is a true industry disruptor – not because we chase trends, but because we return to what matters most: outcomes for clients. We put patients before paperwork and purpose above profit. Every decision we make is grounded in honoring God, serving others with compassion, and delivering exceptional outcomes.

We seek to understand the root cause of dysfunction and provide care that brings lasting healing, not just temporary relief. Our model empowers clinicians to spend quality time with patients, apply advanced techniques like Fascial Counterstrain, and solve the complex problems others overlook.

At Renew, excellence isn’t a buzzword — it’s a culture. We attract physical therapists who are hungry for growth, willing to be sharpened, and ready to lead a new standard of care. This is where mission meets mastery. If you're ready to make a difference and rise to your full potential, you're in the right place.

**Do You Have What It Takes to Join Renew?**

* **Full Commitment** – There is no halfway. We serve wholeheartedly.
* **Confidence** – Know what you know. Own what you don’t.
* **Humility** – Be teachable, flexible, and eager to grow.
* **Grit** – This path is not easy, but it’s worth it.

**Next Steps**

Only apply if you resonate with this mission and meet the criteria above. To be considered, please submit your resume and a cover letter that answers the following:

* Where do you see yourself in 5–10 years?
* What values are most important to you in an employer?
* What do you know about Fascial Counterstrain (if anything)?

**A Final Note**

We do not hire resumes – we hire people. We hire people who are bold in faith, humble in heart, relentless in pursuit, and deeply aligned with our mission to bring true healing to the world.

Job Type: Full\\-time

Pay: $85,000\\.00 \\- $95,000\\.00 per month

Benefits:

* 401(k) matching
* Flexible schedule
* Paid time off

Work Location: In person","","https://www.indeed.com/cmp/Renew-Concierge-Physical-Therapy","","","","","","","","","","","",""
"li-4333654336","linkedin","https://www.linkedin.com/jobs/view/4333654336","","Data Entry Specialist","Wiraa","","","","","","","","",False,"","","","","","","https://in.linkedin.com/company/wiraa","","","","","","","","","","","",""
"li-4318403515","linkedin","https://www.linkedin.com/jobs/view/4318403515","","Healthcare Data Entry Coordinator","Alcanza Clinical Research","Largo, FL","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/alcanza-clinical","","","","","","","","","","","",""
"li-4333448486","linkedin","https://www.linkedin.com/jobs/view/4333448486","","Virtual Medical Scribe | Emergency Department| 8:00 AM - 5:00 PM (Eastern Standard Time) | Weekdays","ProScribe","Texas, United States","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/proscribe-llc","","","","","","","","","","","",""
"li-4333587725","linkedin","https://www.linkedin.com/jobs/view/4333587725","","Wellness Coordinator","Garden of the Gods Resort and Club","Colorado Springs, CO","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/garden-of-the-gods-resort-and-club","","","","","","","","","","","",""
"li-4320116441","linkedin","https://www.linkedin.com/jobs/view/4320116441","","INTAKE CLINICAL/SCHEDULER","Vertus HealthCare","Boynton Beach, FL","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/vertushealthcare","","","","","","","","","","","",""
"li-4333537309","linkedin","https://www.linkedin.com/jobs/view/4333537309","","Patient Intake Coordinator","NOA Diagnostics","Cromwell, CT","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/noa-diagnostics","","","","","","","","","","","",""
"li-4333577732","linkedin","https://www.linkedin.com/jobs/view/4333577732","","Billing Specialist","City of San Angelo","New York, NY","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/city-of-san-angelo-tx","","","","","","","","","","","",""
"li-4333508045","linkedin","https://www.linkedin.com/jobs/view/4333508045","","Surgery Scheduler","Magruder Eye Institute","Clearwater, FL","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/magruder-eye-institute","","","","","","","","","","","",""
"li-4320226126","linkedin","https://www.linkedin.com/jobs/view/4320226126","","SENIOR CARE COORDINATOR","Vertus HealthCare","Boynton Beach, FL","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/vertushealthcare","","","","","","","","","","","",""
"li-4332155329","linkedin","https://www.linkedin.com/jobs/view/4332155329","","RN - Post Partum","Aviata Health Group","Dallas, TX","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/aviatahealthgroup","","","","","","","","","","","",""
"li-4333637057","linkedin","https://www.linkedin.com/jobs/view/4333637057","","Child Nutrition Specialist","Manhattan-Ogden USD383","Manhattan, KS","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/manhattan-ogden-public-schools","","","","","","","","","","","",""
"li-4333567824","linkedin","https://www.linkedin.com/jobs/view/4333567824","","Patient Care Coordinator","Syringa Hospital & Clinics","Grangeville, ID","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/syringa-hospital-&-clinics","","","","","","","","","","","",""
"li-4333319868","linkedin","https://www.linkedin.com/jobs/view/4333319868","","Operations Manager","Professional Reimbursement Managers","","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/professional-reimbursement-managers","","","","","","","","","","","",""
"li-4333617662","linkedin","https://www.linkedin.com/jobs/view/4333617662","","Admissions Advisor","West Coast University","","","","","","","","",False,"","","","","","","https://www.linkedin.com/school/west-coast-university/","","","","","","","","","","","",""
"li-4333627705","linkedin","https://www.linkedin.com/jobs/view/4333627705","","Front Desk Coordinator","Sandstone Health","Cypress, TX","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/sandstonehealth","","","","","","","","","","","",""
"li-4333567915","linkedin","https://www.linkedin.com/jobs/view/4333567915","","Personal Assistant","Рекламное агентство Вектор","Texas, United States","","","","","","","",False,"","","","","","","https://ru.linkedin.com/company/%D1%80%D0%B5%D0%BA%D0%BB%D0%B0%D0%BC%D0%BD%D0%BE%D0%B5-%D0%B0%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE-%D0%B2%D0%B5%D0%BA%D1%82%D0%BE%D1%80","","","","","","","","","","","",""
"li-4309676994","linkedin","https://www.linkedin.com/jobs/view/4309676994","","Business Development","Odyssey Behavioral Healthcare","","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/odyssey-behavioral-healthcare","","","","","","","","","","","",""
"li-4333598579","linkedin","https://www.linkedin.com/jobs/view/4333598579","","Program Coordinator","MedStar Research Institute, Inc.","Washington, DC","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/medstar-research-institute-inc-","","","","","","","","","","","",""
