"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"in-17502d854b563e1e","indeed","https://www.indeed.com/viewjob?jk=17502d854b563e1e","http://www.indeed.com/job/executive-housekeeper-17502d854b563e1e","Executive Housekeeper","My Place Extended Stay Hotel","Rapid City, SD, US","2025-11-01","fulltime","direct_data","hourly",16.0,17.0,"USD",False,"","","","","\\*\\*Job Summary:\\*\\* We are seeking an experienced Executive Housekeeper to oversee the housekeeping operations in our establishment. The ideal candidate will be responsible for maintaining a clean, sanitary, comfortable, and tidy environment for guests and staff. \\*\\*Duties:\\*\\* \\- Manage and train housekeeping staff to ensure all rooms and public areas meet cleanliness standards \\- Coordinate housekeeping schedules and assignments \\- Inspect and evaluate the physical condition of the hotel rooms and public areas \\- Order and maintain inventory of cleaning supplies and equipment \\- Develop and implement housekeeping procedures in compliance with company standards \\- Respond to guest complaints in a timely and professional manner \\*\\*Experience:\\*\\* \\-Must have at least 2 consecutive years previous experience in housekeeping management, preferably in a hotel setting \\- Knowledge of industrial cleaning techniques, floor care, and custodial services \\- Strong attention to detail and organizational skills \\- Excellent communication and interpersonal abilities \\- Ability to work efficiently in a fast\\-paced environment \\*\\*Benefits:\\*\\* \\- Competitive salary commensurate with experience \\- Health insurance benefits \\- If you have a passion for hospitality, experience in housekeeping management, and possess the skills necessary to maintain a high standard of cleanliness, we invite you to apply for the Executive Housekeeper position with us.

Job Type: Full\\-time

Pay: $16\\.00 \\- $17\\.00 per hour

People with a criminal record are encouraged to apply

Work Location: In person","Restaurants Travel And Leisure","https://www.indeed.com/cmp/My-Place-Extended-Stay-Hotel","","","","","","","","","","","",""
"in-9259ceaaa040df1e","indeed","https://www.indeed.com/viewjob?jk=9259ceaaa040df1e","http://www.indeed.com/job/bartenderserver-9259ceaaa040df1e","Bartender/Server","Craft Works Pizza","Geneva, IL, US","2025-11-01","parttime, fulltime","","hourly","","","USD",False,"","","","","We are looking for an enthusiastic, energetic and responsible bartender/server to join our team! Compensation includes hourly plus tips. Part or Full Time position available. Prior bartending or serving experience REQUIRED. Shifts are 10:30\\-5 and 5\\-2AM.

2\\-5 Shifts a week are available. You MUST BE AVAILABLE Saturday OR Sunday!

**Responsibilities**

* Prepare alcohol or non\\-alcohol beverages for bar and restaurant patrons
* Interact with customers, take orders and serve food and drinks
* Assess customers’ needs and preferences and make recommendations
* Mix ingredients to prepare cocktails
* Check customers’ identification and confirm it meets legal drinking age
* Restock and replenish bar inventory and supplies
* Stay guest focused and nurture an excellent guest experience
* Comply with all food and beverage regulations

**Skills**

* Excellent knowledge of in mixing, garnishing and serving drinks
* Computer literacy
* Positive attitude and excellent communication skills
* Ability to keep the bar organized, stocked and clean

**Why Work Here?**

We offer a friendly work environment with fantastic customers, amazing coworkers and a flexible schedule!

We are closed or have limited hours on MOST major holidays.

Job Types: Full\\-time, Part\\-time

Pay: $9\\.00 per hour

Benefits:

* 401(k)
* 401(k) matching
* Employee discount
* Flexible schedule
* Paid training

Work Location: In person","","https://www.indeed.com/cmp/Craft-Works-Pizza-1","","","","","","","","","","","",""
"in-55fc22f069f86d45","indeed","https://www.indeed.com/viewjob?jk=55fc22f069f86d45","http://www.indeed.com/job/juice-barista-55fc22f069f86d45","Juice Barista","Pure Squeeze Juice Bar","San Diego, CA, US","2025-11-01","parttime, fulltime","direct_data","hourly",20.0,21.0,"USD",False,"","","","","**About Us**

Pure Squeeze Juice Bar is a local, farm\\-focused juice company dedicated to supporting San Diego farmers and crafting unpasteurized, cold\\-pressed juices made fresh daily. We believe in clean ingredients, community health, and zero food waste.

**Overview**  
We’re seeking a passionate, customer\\-oriented team member to join Pure Squeeze Juice Bar. In this role, you’ll craft our fresh, cold\\-pressed juices and engage with customers through friendly sampling in the plaza. You’ll help introduce new guests to our products, maintain a welcoming environment, and ensure every customer leaves with a great impression and a great juice.

**Duties**

* Wash, cut, and prep fruits and vegetables for juicing
* Hand out juice samples to plaza visitors in a friendly, non\\-pressured way to help introduce new customers to the brand
* Operate the POS system for order processing and cash handling
* Maintain cleanliness and organization of the juice bar, ensuring compliance with all food safety and hygiene standards
* Engage with customers — answer questions, share product knowledge, and provide excellent service both inside and outside the store
* Confidently manage the shop independently when needed, ensuring smooth operations and great customer experiences even when working solo
* (Not required, but a plus) — Ability to drive and pick up produce from local farmer partners using a fully insured vehicle
* Occasionally assist with off\\-site events such as farmers markets, community gatherings, or pop\\-up sampling at high\\-traffic areas
* Contribute to ongoing improvements as the shop continues to grow and refine its systems; flexibility and a positive attitude are key

**Experience**

* Excellent customer service skills, with a friendly demeanor and the ability to engage positively with customers.

**What we need currently**

* Seeking **high\\-energy, customer\\-friendly team members** to engage with plaza visitors by offering free juice samples in a warm, non\\-pressured manner — helping introduce new customers to our fresh, locally sourced juices.
* Communicate key flavor or health highlights in a friendly, natural way
* **Primarily evening** shifts 4\\-8:30pm with occasional mornings shifts 8\\-4pm (Saturday and Monday)
* Starting pay $20/hour \\+ tips

Job Types: Full\\-time, Part\\-time

Pay: $20\\.00 \\- $21\\.00 per hour

Work Location: In person","","https://www.indeed.com/cmp/Pure-Squeeze-Juice-Bar","","","","","","","","","","","",""
"in-3b3a6b1848d6daf1","indeed","https://www.indeed.com/viewjob?jk=3b3a6b1848d6daf1","http://www.indeed.com/job/serverbartender-3b3a6b1848d6daf1","Server/Bartender","Wings Etc. Grill & Pub","Indianapolis, IN, US","2025-11-01","parttime","direct_data","hourly",13.0,15.0,"USD",False,"","","","","\\`\\`\\`Job Overview\\`\\`\\`

We are seeking a skilled and enthusiastic Bartender to join our team. As a Bartender, you will be responsible for providing exceptional customer service and creating a memorable experience for our guests. If you have a passion for mixology, enjoy working in a fast\\-paced environment, and have excellent interpersonal skills, we would love to hear from you.

\\`\\`\\`Responsibilities\\`\\`\\`

\\- Prepare and serve alcoholic and non\\-alcoholic beverages to customers

\\- Interact with customers in a friendly and professional manner

\\- Take orders and provide recommendations based on customer preferences

\\- Maintain cleanliness and organization of the bar area

\\- Adhere to all food safety and sanitation guidelines

\\- Handle cash transactions and process payments accurately

\\- Monitor alcohol consumption and ensure responsible serving practices

\\- Collaborate with the kitchen staff to ensure timely delivery of food orders

\\- Upsell additional products and promotions to increase sales

\\`\\`\\`Qualifications\\`\\`\\`

\\- Previous experience in the food industry or hospitality preferred

\\- Knowledge of bartending techniques, recipes, and drink preparation

\\- Familiarity with Revel POS system is a plus

\\- Strong customer service skills with the ability to handle difficult situations calmly

\\- Excellent time management skills to handle multiple tasks efficiently

\\- Ability to work in a fast\\-paced environment while maintaining attention to detail

\\- Basic understanding of food safety regulations and procedures

\\- Must be at least 21 years old (or legal drinking age in your jurisdiction)

\\- Ability to stand for extended periods of time and lift heavy objects as needed

If you are passionate about bartending, enjoy creating unique drink experiences, and thrive in a dynamic atmosphere, we invite you to apply for this exciting opportunity. Join our team today!

Job Type: Part\\-time

Pay: $13\\.38 \\- $15\\.43 per hour

Benefits:

* Employee discount
* Flexible schedule
* Health insurance

Ability to Relocate:

* Indianapolis, IN 46203: Relocate before starting work (Required)

Work Location: In person","Restaurants Travel And Leisure","https://www.indeed.com/cmp/Wings-Etc.-Grill-&-Pub","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/63b57a2800a6230f95f69ad80aead95e","http://www.wingsetc.com","7337 W. Jefferson Blvd., Ste. 200","","","Wings Etc. Grill & Pub is a laid-back, family-friendly sports bar, with a diverse menu featuring our award-winning Buffalo chicken wings. Wings Etc. is located in 10 states & counting!","","","","","",""
"in-2be88f03235b5c96","indeed","https://www.indeed.com/viewjob?jk=2be88f03235b5c96","http://www.indeed.com/job/juice-barista-2be88f03235b5c96","Juice Barista","Pure Squeeze Juice Bar","San Diego, CA, US","2025-11-01","parttime, fulltime","direct_data","hourly",20.0,21.0,"USD",False,"","","","","**About Us**

Pure Squeeze Juice Bar is a local, farm\\-focused juice company dedicated to supporting San Diego farmers and crafting unpasteurized, cold\\-pressed juices made fresh daily. We believe in clean ingredients, community health, and zero food waste.

**Overview**  
We’re seeking a passionate, customer\\-oriented team member to join Pure Squeeze Juice Bar. In this role, you’ll craft our fresh, cold\\-pressed juices and engage with customers through friendly sampling in the plaza. You’ll help introduce new guests to our products, maintain a welcoming environment, and ensure every customer leaves with a great impression and a great juice.

**Duties**

* Wash, cut, and prep fruits and vegetables for juicing
* Hand out juice samples to plaza visitors in a friendly, non\\-pressured way to help introduce new customers to the brand
* Operate the POS system for order processing and cash handling
* Maintain cleanliness and organization of the juice bar, ensuring compliance with all food safety and hygiene standards
* Engage with customers — answer questions, share product knowledge, and provide excellent service both inside and outside the store
* Confidently manage the shop independently when needed, ensuring smooth operations and great customer experiences even when working solo
* (Not required, but a plus) — Ability to drive and pick up produce from local farmer partners using a fully insured vehicle
* Occasionally assist with off\\-site events such as farmers markets, community gatherings, or pop\\-up sampling at high\\-traffic areas
* Contribute to ongoing improvements as the shop continues to grow and refine its systems; flexibility and a positive attitude are key

**Experience**

* Excellent customer service skills, with a friendly demeanor and the ability to engage positively with customers.

**What we need currently**

* Seeking **high\\-energy, customer\\-friendly team members** to engage with plaza visitors by offering free juice samples in a warm, non\\-pressured manner — helping introduce new customers to our fresh, locally sourced juices.
* Communicate key flavor or health highlights in a friendly, natural way
* **Primarily evening** shifts 4\\-8:30pm with occasional mornings shifts 8\\-4pm (Saturday and Monday)
* Starting pay $20/hour \\+ tips

Job Types: Full\\-time, Part\\-time

Pay: $20\\.00 \\- $21\\.00 per hour

Work Location: In person","","https://www.indeed.com/cmp/Pure-Squeeze-Juice-Bar","","","","","","","","","","","",""
"in-f3d98be99e008e94","indeed","https://www.indeed.com/viewjob?jk=f3d98be99e008e94","http://www.indeed.com/job/lei-kitchen-wait-staffserver-waitress-waiter-july-2025-f3d98be99e008e94","Lei Kitchen Wait Staff/Server/ Waitress/ Waiter July 2025","LEI KITCHEN","Corpus Christi, TX, US","2025-11-01","fulltime","direct_data","hourly",20.0,30.0,"USD",False,"","","","","* **MUST CALL OR TEXT 361 389 7965 FOR SETTING UP TRAINING**

We are looking for a competent Restaurant Server to take and give out orders. You’ll be the face of our restaurant and responsible for our customers’ experiences. Food server responsibilities include ensuring our tables are clean and tidy when guests arrive, presenting menus and serving food and beverages. You need to be quick on your feet (literally and metaphorically) and have a polite and friendly attitude. If you enjoy talking to people and thrive in a fast\\-paced workplace, we’d like to meet you. Your ultimate goal will be to provide high\\-quality service that will help us maintain and attract customers.

**Responsibilities**

* Prepare restaurant tables with special attention to sanitation
* Attend to customers upon entrance
* Present restaurant menus and help customers select food/beverages
* Take and serve orders
* Answer questions or make recommendations for complementary products
* Collaborate with other restaurant servers and kitchen/bar staff
* Deal with complaints or problems with a positive attitude
* Issue bills and accept payment
* Do side works

**Skills**

* Proven restaurant serving or waitering experience
* Hands\\-on experience in cashier duties
* Attention to cleanliness and safety
* Patience and customer\\-oriented approach
* Excellent people skills with a friendly attitude
* Responsible and trustworthy
* High school diploma is a plus but not required

Job Types: Full\\-time, Part\\-timehour  
MUST CALL OR TEXT 361 389 7965 FOR SETTING UP TRAINING

Job Type: Full\\-time

Pay: $20\\.00 \\- $30\\.00 per hour

Benefits:

* Employee discount
* Food provided

Ability to Commute:

* Corpus Christi, TX 78413 (Required)

Ability to Relocate:

* Corpus Christi, TX 78413: Relocate before starting work (Required)

Work Location: In person","","https://www.indeed.com/cmp/Lei-Kitchen","","","","","","","","","","","",""
"in-6854ed3cb5fd5a76","indeed","https://www.indeed.com/viewjob?jk=6854ed3cb5fd5a76","http://www.indeed.com/job/restaurant-host-6854ed3cb5fd5a76","Restaurant Host","Jess & Jim’s Steakhouse","Kansas City, MO, US","2025-11-01","parttime","direct_data","hourly",15.0,20.0,"USD",False,"","","","","**Job Summary**  
We are seeking a friendly and organized Host/Host to join our team. In this role, you will be the first point of contact for our guests, responsible for welcoming them and ensuring a positive dining experience. Your exceptional customer service skills will help create a warm and inviting atmosphere, making guests feel valued from the moment they arrive.

**Responsibilities**

* Greet and seat guests promptly upon arrival, ensuring they feel welcomed.
* Manage reservations and waitlists efficiently to optimize seating arrangements.
* Provide menus and inform guests of daily specials or promotions.
* Maintain cleanliness and organization of the host stand and dining area.
* Communicate effectively with servers and kitchen staff to ensure smooth service.
* Handle guest inquiries, complaints, and feedback with professionalism.
* Assist in managing the flow of guests during peak hours to enhance their experience.

**Skills**

* Previous Host/Host experience is preferred, with a strong background in food service or restaurant settings.
* Excellent customer service skills with a focus on guest satisfaction.
* Strong communication skills to interact effectively with guests and team members.
* Ability to handle phone etiquette professionally when taking reservations or answering inquiries.

Job Type: Part\\-time

Pay: $15\\.00 \\- $20\\.00 per hour

Benefits:

* Employee discount

Work Location: In person","","https://www.indeed.com/cmp/Jess-&-Jim-S-Steakhouse","","","","","","","","","","","",""
"in-37dff51f18e2d36c","indeed","https://www.indeed.com/viewjob?jk=37dff51f18e2d36c","http://www.indeed.com/job/strategic-sourcing-specialist-37dff51f18e2d36c","Strategic Sourcing Specialist","Glacier Restaurant Group","Whitefish, MT, US","2025-11-01","fulltime","","","","","",False,"","","","","**Glacier Restaurant Group,** located in Whitefish, MT, is seeking a detail\\-oriented, analytical, and proactive **Strategic Sourcing Specialist** to join our team. This role is ideal for someone who thrives in a fast\\-paced environment, enjoys problem\\-solving, and values cross\\-departmental coordination to keep operations running smoothly.

**About Glacier Restaurant Group:**

Formed in 2007, Glacier Restaurant Group (GRG) has grown to become the largest Montana\\-based restaurant group. Included in the GRG family are MacKenzie River Pizza, Craggy Range Bar \\& Grill, Mambo, Latitude 48° Bistro, Max \\& Erma’s, Goodnight's Prime Steak \\+ Spirits, and Arandas. We are proud of our Montana roots and enjoy the work\\-hard\\-play\\-hard lifestyle that comes with this beautiful country surrounding us. Each member of GRG, from IT experts to the cooks in our restaurants, works toward the same mission. With our collective knowledge, commitment to having fun, and passion for food and the experience that comes with it, we are far from your standard restaurant group.

**Position Summary:**

The Strategic Sourcing Specialist supports Glacier Restaurant Group by ensuring the continuous supply of products at optimal costs, consistent with quality and brand standards. This position involves daily coordination with vendors, distributors, and internal departments to manage procurement, product transitions, contract compliance, reporting, and pricing.

**Wage:** 

This is a full\\-time, salaried position with benefits. Wage to be discussed with interview candidates. Dependent on experience.

**Key Responsibilities**

*Weekly / Monthly Tasks*

* Participate in weekly Sysco AE coordination calls to review upcoming product changes, LTOs, and phase\\-outs.
* Manage critical target inventory control, including purchase orders (POs), supplier coordination, and production recoveries.
* Maintain consistent communication with suppliers regarding shortages, substitutions, and allocation issues.
* Submit and track New Item Requests (NIRs) and ensure all Sysco coordination is accurate and timely.

*Daily Responsibilities*

* Manage order transmissions, confirmations, and E\\-invoice processing.
* Review out\\-of\\-stock and substitution reports; approve substitutions as needed.
* Adjust and manage POs 3\\+ weeks out; ensure supplier accuracy and follow up on production issues.
* Process Customer Care requests, including returns, SCARs, and credits.

*Category \\& Vendor Management*

* Support RFP development and supplier onboarding.
* Assist with contract renewals, rebate tracking, and compliance reporting.
* Maintain vendor relationships and ensure alignment with GRG quality standards.

*Administrative \\& Reporting*

* Maintain supply chain archives in Google Drive (contracts, trackers, specifications, vendor lists, etc.).
* Conduct pricing audits and monitor invoice accuracy.
* Prepare monthly and quarterly reports (trend analysis, spend vs. sales, rebate tracking, and PCI reports).
* Support culinary and R\\&D initiatives with sourcing, pricing, and documentation.

*Additional Functions*

* Collaborate with Operations on recipe builds, costing, and nutritional data.
* Assist with Beer, Wine \\& Liquor category management, including vendor builds, bid files, pricing, and reconciliation.
* Oversee CrunchTime software data accuracy for product builds, bids, and pricing uploads.

**Qualifications**

* Minimum 4 years of purchasing or sourcing experience (hospitality or food service preferred).
* Strong analytical and problem\\-solving skills with advanced Excel and reporting software proficiency.
* Excellent communication and relationship\\-building skills across departments and vendors.
* Highly organized with exceptional attention to detail and the ability to multitask.
* Self\\-directed with a strong sense of accountability and urgency.
* Reliable transportation and willingness to work occasional evenings or weekends.

**Benefits:**

* Competitive Salary
* Medical Insurance
* Dental Insurance
* Vision Insurance
* Life Insurance
* Health Savings Account
* 401(k)
* 401(k) Matching
* Opportunities for Growth and Advancement
* Meal Discounts for You and Three Friends or Family Members
* College Scholarships Available for Family Members

**Why Join GRG?**

* Collaborative, people\\-first company culture.
* Opportunity to work with well\\-known restaurant brands.
* Competitive compensation and benefits.
* Career growth within a dynamic, expanding organization.

**Apply** today by responding to this ad with your resume. Looking to learn more? **Visit** www.grgfood.com and find out what we are all about!

*Glacier Restaurant Group is an Equal Opportunity and E\\-Verify employer.*

Job Type: Full\\-time

Benefits:

* 401(k)
* 401(k) matching
* Dental insurance
* Employee discount
* Health insurance
* Vision insurance

People with a criminal record are encouraged to apply

Work Location: In person","","https://www.indeed.com/cmp/Glacier-Restaurant-Group","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/7fa7023396b46a16bc69bcbd05291ebf","https://www.grgfood.com","Glacier Restaurant Group 
Corporate Office
284 Flathead Ave
Whitefish, MT
59937","1,001 to 5,000","","Montana’s largest restaurant group, GRG, delivers unique dining experiences across the U.S. with vibrant brands, passionate teams, and a strong community focus.","","","","","",""
"in-2e146e654246fee3","indeed","https://www.indeed.com/viewjob?jk=2e146e654246fee3","http://www.indeed.com/job/busserrunnerbarback-2e146e654246fee3","Busser/Runner/Barback","The Blind Rhino","Milford, CT, US","2025-11-01","fulltime","direct_data","hourly",22.0,25.0,"USD",False,"","","","","The Blind Rhino® in Milford, CT is looking to add motivated individuals to our team!

As a successful, award\\-winning sports bar we are looking for a qualified and competent bussers, runners \\& barbacks to join our growing team. Please be advised that your application will not be considered without a current resume.

Required:  
\\-Minimum 2 years experience in a high volume bar and/or restaurant.  
\\-Must be a team player!  
\\-Willingness to communicate and work together every shift with your fellow staff and supervisors.

Schedule and Flexibility:  
\\-Full time availability required  
\\-Willingness to work nights and weekends required

Additional Skills:

\\-Tips/Servesafe training is not required, but a plus  
\\-Basic beer, cocktails, wine \\& spirits knowledge is a plus

Compensation:  
\\-Discussed upon successful completion of the interview process

NOTE: The Blind Rhino® reserves the right to revise or change the position plan as the need arises. This position plan is not all inclusive of total job responsibilities nor does it constitute a written or implied contract of employment.

The Blind Rhino® is an Equal Opportunity Employer and Affirmative Action employer, and considers qualified applicants without regard to race, color, creed, religion, ancestry, national origin, sex, sexual orientation, gender identity, age, disability, veteran status or any other protected factor under federal, state or local law.

Job Type: Full\\-time

Pay: $22\\.00 \\- $25\\.00 per hour

Work Location: In person","","https://www.indeed.com/cmp/The-Blind-Rhino","","","","","","","","","","","",""
"in-9c93f436c97d8541","indeed","https://www.indeed.com/viewjob?jk=9c93f436c97d8541","http://www.indeed.com/job/location-leader-store-manager-9c93f436c97d8541","Location Leader | Store Manager","Cold Stone Creamery","Covington, WA, US","2025-11-01","fulltime","direct_data","hourly",21.0,24.0,"USD",False,"","","","","**What if your workplace felt like a youth group — full of laughter, learning, and people who care about each other’s growth?**  
**What if leadership meant not just managing, but mentoring — helping your team feel confident, capable, and cared for?**  
**Are you the kind of leader who finds joy in helping others grow?**  
**Do you thrive in a positive, people\\-centered environment where communication and care matter most?**

At our three locations, that’s exactly what we’re building. We’re looking for a **Location Leader** who believes leadership is personal and that doing the right thing always comes first.

You’ll have the flexibility to **support one primary location** while occasionally lending your leadership to the others — helping us stay connected as one strong, unified team.

**What Makes This a Great Place to Work**

We’re more than just a store — we’re a team that treats each other like family. Our culture is built around encouragement, communication, and shared growth. Here, you’ll find purpose in your work, the freedom to lead authentically, and the joy of seeing others succeed because of your guidance.

**Key Responsibilities**

**Team Leadership**

* Foster a sense of belonging where team members feel welcomed, safe, and supported.
* Offer gentle guardrails and clear instruction to guide performance and growth.
* Cultivate a positive, youth\\-group\\-style learning culture that’s fun, respectful, and growth\\-focused.
* Lead by example and always choose to do the right thing — especially when it’s hard.
* Train, mentor, and develop team members to achieve their full potential.

**Operations \\& Administration**

* Manage labor percentage, team scheduling, and staffing needs.
* Oversee daily opening procedures, in\\-store production, inventory, and ordering.
* Ensure all operational practices align with company values and brand standards.
* Monitor the team’s use of the location time clock and uphold timekeeping accountability.
* Use internal systems to track performance, production, and sales.
* Engage meaningfully with customers to build relationships and encourage intent to return.

**Inventory \\& Merchandising**

* Monitor inventory levels and place timely orders to maintain stock efficiency.
* Perform regular stock audits and collaborate with vendors or suppliers as needed.
* Maintain visual standards and ensure the store reflects our brand and values.

**Customer Experience \\& Sales**

* Lead your team to provide warm, respectful customer service that reflects our values.
* Use sales data to identify trends, optimize pricing, and drive growth.
* Engage with marketing efforts and store events that bring community and customers together.

**What You Bring**

* Proven experience in management or assistant manager roles.
* A leadership style that blends clarity, empathy, and consistency.
* Strong organizational skills and attention to operational details.
* A natural communicator who leads through listening, support, and collaboration.
* Experience in food service or team leadership is a plus — but not required.
* Openness to support multiple nearby locations (Kent, Covington, Puyallup) as needed, with one location as a primary focus.

**Compensation \\& Benefits**

* **Hourly Pay:** $21–$24/hour (based on experience, plus hourly tips)
* **Estimated Annual Income:** \\~$50,000\\+ **after 6 months**
* **Paid Time Off \\& Sick Leave included (32\\+ hours avg for PTO)**

**Why Join Us**

At our core, we believe in:

✔ **Being the best we can be**  
**✔ Bringing out the best in our people**  
**✔ Winning as a team**  
**✔ Profiting by making people happy**  
**✔ Always doing what’s right — for our team, our customers, and our community**

If you’re ready to make an impact in **Kent, Covington, and Puyallup** — and grow your leadership career in a positive, people\\-centered environment — **apply now and join a team where leadership is personal and values come first.**

Job Type: Full\\-time

Pay: $21\\.00 \\- $24\\.00 per hour

Benefits:

* Employee discount
* Flexible schedule
* Paid time off

Application Question(s):

* We are looking for a candidate that can travel between three locations, and manage primarily one. The three locations are Kent, Covington, and sometimes Puyallup. Does this work for you?
* Where are you located?
* What does good leadership look like to you?

Work Location: In person","Food And Beverages","https://www.indeed.com/cmp/Cold-Stone-Creamery","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ec81f103cd29ccde14462b55642fdc3e","https://www.coldstonecreamery.com","9311 E. Via de Ventura
Scottsdale, AZ 85258","51 to 200","$5M to $25M (USD)","","","","","","",""
"li-4331792745","linkedin","https://www.linkedin.com/jobs/view/4331792745","","Guest Experience Specialist - SBN - Part-Time","Formerly Landmark Aviation","South Bend, IN","2025-11-01","","","","","","",False,"","","","","","","https://www.linkedin.com/company/landmark-aviation","","","","","","","","","","","",""
"li-4333611149","linkedin","https://www.linkedin.com/jobs/view/4333611149","","Polisher","NoHo Hospitality Group","New York, NY","2025-11-01","","","","","","",False,"","","","","","","https://www.linkedin.com/company/noho-hospitality-group","","","","","","","","","","","",""
"li-4312887027","linkedin","https://www.linkedin.com/jobs/view/4312887027","","Sr. Manager, Luxury Hospitality","F1 Miami Grand Prix","Miami Gardens, FL","2025-10-31","","","","","","",False,"","","","","","","https://www.linkedin.com/company/f1-miami-grand-prix","","","","","","","","","","","",""
"li-4333362258","linkedin","https://www.linkedin.com/jobs/view/4333362258","","Full Time Room Attendant","The Singer Oceanfront Resort, Curio Collection by Hilton","West Palm Beach, FL","2025-10-31","","","","","","",False,"","","","","","","https://www.linkedin.com/company/thesingerresort","","","","","","","","","","","",""
"li-4333219415","linkedin","https://www.linkedin.com/jobs/view/4333219415","","Front Office Receptionist","Weight Zen","","2025-10-31","","","","","","",False,"","","","","","","https://www.linkedin.com/company/weight-zen","","","","","","","","","","","",""
"li-4333312606","linkedin","https://www.linkedin.com/jobs/view/4333312606","","Sr. Manager, Sales, Partnerships & Activations","MUSEUM OF ICE CREAM","Miami, FL","2025-10-31","","","","","","",False,"","","","","","","https://www.linkedin.com/company/moic18","","","","","","","","","","","",""
"li-4333407375","linkedin","https://www.linkedin.com/jobs/view/4333407375","","Hotel Front Desk Representative","Nivea Hospitality","Millersburg, OH","2025-10-31","","","","","","",False,"","","","","","","https://www.linkedin.com/company/nivea-hospitality","","","","","","","","","","","",""
"li-4333296467","linkedin","https://www.linkedin.com/jobs/view/4333296467","","Front Desk Agent","Hilton Garden Inn Chicago Downtown Riverwalk","Chicago, IL","2025-10-31","","","","","","",False,"","","","","","","https://www.linkedin.com/company/hilton-garden-inn-chicago-downtown-riverwalk","","","","","","","","","","","",""
"li-4331784283","linkedin","https://www.linkedin.com/jobs/view/4331784283","","Hospitality Manager - Atlanta","F1® Arcade","Atlanta, GA","2025-10-31","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/f1-arcade","","","","","","","","","","","",""
"li-4333272401","linkedin","https://www.linkedin.com/jobs/view/4333272401","","Event Assistant","Entertainment Travel Associates","Miami, FL","2025-10-31","","","","","","",False,"","","","","","","https://www.linkedin.com/company/entertainmenttravelassociates","","","","","","","","","","","",""
"li-4333411811","linkedin","https://www.linkedin.com/jobs/view/4333411811","","Guest Service Breadhead","Wildflower","Goodyear, AZ","2025-10-31","","","","","","",False,"","","","","","","https://www.linkedin.com/company/wildflower-company","","","","","","","","","","","",""
"li-4333252486","linkedin","https://www.linkedin.com/jobs/view/4333252486","","Events Assistant","Elevare Branding","Albany, NY","2025-10-31","","","","","","",False,"","","","","","","https://www.linkedin.com/company/elevarebranding","","","","","","","","","","","",""
"li-4320045884","linkedin","https://www.linkedin.com/jobs/view/4320045884","","Operations Manager","Dreamscape Hospitality","Columbus, OH","2025-10-31","","","","","","",False,"","","","","","","https://www.linkedin.com/company/dreamscapehosp","","","","","","","","","","","",""
"li-4333242374","linkedin","https://www.linkedin.com/jobs/view/4333242374","","Events Assistant","Elevare Branding","Rochester, NY","2025-10-31","","","","","","",False,"","","","","","","https://www.linkedin.com/company/elevarebranding","","","","","","","","","","","",""
"li-4333357856","linkedin","https://www.linkedin.com/jobs/view/4333357856","","Hotel Laundry Attendant","Nivea Hospitality","Wooster, OH","2025-10-31","","","","","","",False,"","","","","","","https://www.linkedin.com/company/nivea-hospitality","","","","","","","","","","","",""
"li-4333357890","linkedin","https://www.linkedin.com/jobs/view/4333357890","","Hotel Restaurant Breakfast Server","Nivea Hospitality","Wooster, OH","2025-10-31","","","","","","",False,"","","","","","","https://www.linkedin.com/company/nivea-hospitality","","","","","","","","","","","",""
"li-4333232429","linkedin","https://www.linkedin.com/jobs/view/4333232429","","Front Desk Agent","Entertainment Travel Associates","Scottsdale, AZ","2025-10-31","","","","","","",False,"","","","","","","https://www.linkedin.com/company/entertainmenttravelassociates","","","","","","","","","","","",""
"li-4332949850","linkedin","https://www.linkedin.com/jobs/view/4332949850","","Housekeeper","Asbury Communities, Inc.","Erie, PA","2025-10-30","","","","","","",False,"","","","","","","https://www.linkedin.com/company/asbury","","","","","","","","","","","",""
"li-4333458621","linkedin","https://www.linkedin.com/jobs/view/4333458621","","Hotel Front Desk Agent","Hotel Royal Oak","Royal Oak, MI","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/hotel-royal-oak","","","","","","","","","","","",""
"li-4333548721","linkedin","https://www.linkedin.com/jobs/view/4333548721","","Calling All Food and Beverage Rockstars!","Cordillera Ranch","Boerne, TX","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/cordillera-ranch","","","","","","","","","","","",""
